Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Castillo,201718,0,0,0.00,2,6,0.33,0,2,0.00,1,7,0.14,0,1,0.00
Cook,189748,4,9,0.44,7,14,0.50,3,7,0.43,5,14,0.36,6,11,0.55
Wheat,194483,4,4,1.00,2,6,0.33,4,8,0.50,3,7,0.43,2,7,0.29
Teague,203208,0,0,0.00,1,3,0.33,0,1,0.00,2,8,0.25,0,0,0.00
Carter,189885,10,12,0.83,57,103,0.55,39,68,0.57,116,273,0.42,8,16,0.50
Box,188068,1,3,0.33,105,155,0.68,3,6,0.50,4,7,0.57,9,20,0.45
Woods,185621,0,1,0.00,188,300,0.63,7,11,0.64,0,0,0.00,7,12,0.58
Sanchez,201730,76,99,0.77,44,65,0.68,56,129,0.43,134,370,0.36,129,257,0.50
Ramos,191321,106,132,0.80,18,42,0.43,74,170,0.44,112,283,0.40,307,622,0.49
Duncan,190292,4,6,0.67,34,48,0.71,20,54,0.37,12,27,0.44,11,21,0.52
Sorrentino,187205,53,73,0.73,11,13,0.85,34,89,0.38,31,95,0.33,147,299,0.49
Lynch,185163,3,4,0.75,1,1,1.00,1,6,0.17,4,12,0.33,7,10,0.70
Schafer,202658,0,0,0.00,7,10,0.70,0,1,0.00,1,2,0.50,1,2,0.50
McDermott,192731,0,0,0.00,31,54,0.57,1,1,1.00,0,0,0.00,3,4,0.75
Butts,194797,0,0,0.00,27,45,0.60,0,2,0.00,0,1,0.00,1,2,0.50
Croft,189843,17,26,0.65,28,65,0.43,53,100,0.53,116,303,0.38,29,58,0.50
Watson,199196,8,11,0.73,126,215,0.59,18,38,0.47,3,12,0.25,42,77,0.55
MacDonald,210126,0,1,0.00,81,139,0.58,5,8,0.62,2,13,0.15,1,3,0.33
Messer,190213,44,60,0.73,38,75,0.51,51,130,0.39,138,338,0.41,91,206,0.44
Bock,190063,31,41,0.76,15,25,0.60,38,93,0.41,44,108,0.41,146,303,0.48
Mosley,198430,1,3,0.33,15,36,0.42,13,32,0.41,29,100,0.29,5,11,0.45
Sutton,196223,1,4,0.25,30,69,0.43,7,12,0.58,3,5,0.60,4,8,0.50
Flannery,192246,13,18,0.72,8,13,0.62,9,25,0.36,23,77,0.30,26,50,0.52
Green,211586,1,2,0.50,54,81,0.67,8,20,0.40,0,8,0.00,6,11,0.55
Manning,201183,9,17,0.53,11,18,0.61,11,34,0.32,10,41,0.24,26,43,0.60
Cheek,188119,0,0,0.00,4,7,0.57,2,4,0.50,1,3,0.33,0,0,0.00
Lew,215266,0,0,0.00,0,1,0.00,0,0,0.00,2,3,0.67,0,0,0.00
McDaniel,193387,0,0,0.00,7,10,0.70,2,3,0.67,0,0,0.00,0,1,0.00
Goodman,191348,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Conley,187303,2,3,0.67,108,187,0.58,31,76,0.41,35,122,0.29,5,20,0.25
Sims,183776,2,3,0.67,136,207,0.66,5,19,0.26,7,18,0.39,6,16,0.38
Wynn,189147,3,6,0.50,248,401,0.62,7,10,0.70,0,1,0.00,11,16,0.69
Paul,192343,39,67,0.58,41,71,0.58,71,176,0.40,94,250,0.38,107,255,0.42
Bennent,184145,49,65,0.75,24,36,0.67,62,128,0.48,136,325,0.42,126,275,0.46
Landis,185894,1,1,1.00,3,4,0.75,1,4,0.25,3,5,0.60,3,5,0.60
Hansen,196098,1,2,0.50,2,2,1.00,0,3,0.00,9,19,0.47,2,2,1.00
Marshall,194433,18,27,0.67,3,4,0.75,13,28,0.46,11,35,0.31,50,112,0.45
Schmitz,194413,4,5,0.80,23,31,0.74,6,19,0.32,7,21,0.33,10,30,0.33
Steeter,200671,1,1,1.00,26,43,0.60,20,45,0.44,28,90,0.31,5,15,0.33
Hawkins,186505,3,7,0.43,6,8,0.75,4,11,0.36,15,31,0.48,3,6,0.50
Gaston,197966,5,8,0.62,74,120,0.62,51,97,0.53,76,220,0.35,7,25,0.28
Green,193833,4,6,0.67,110,198,0.56,25,64,0.39,9,39,0.23,9,42,0.21
Knepper,204437,0,0,0.00,85,151,0.56,2,5,0.40,0,0,0.00,1,8,0.12
York,203461,6,8,0.75,1,6,0.17,8,15,0.53,13,41,0.32,5,15,0.33
Lewis,202501,3,4,0.75,2,3,0.67,6,17,0.35,6,19,0.32,7,17,0.41
Glenn,191160,18,32,0.56,29,45,0.64,22,61,0.36,72,209,0.34,37,82,0.45
Stallworth,190269,20,25,0.80,11,17,0.65,18,41,0.44,11,59,0.19,28,55,0.51
Harper,197430,3,4,0.75,6,22,0.27,2,9,0.22,12,32,0.38,4,5,0.80
Schubert,196201,0,0,0.00,103,179,0.58,3,12,0.25,1,1,1.00,2,5,0.40
Zimmermann,188965,1,1,1.00,145,284,0.51,5,10,0.50,0,1,0.00,11,20,0.55
Bass,188497,27,37,0.73,30,49,0.61,31,79,0.39,143,397,0.36,17,42,0.40
Peterson,196096,11,16,0.69,11,18,0.61,16,53,0.30,1,2,0.50,30,66,0.45
Darling,190639,14,15,0.93,93,165,0.56,34,89,0.38,71,219,0.32,26,48,0.54
McCoy,187473,6,11,0.55,217,382,0.57,19,44,0.43,18,53,0.34,49,114,0.43
Morris,196492,2,3,0.67,47,98,0.48,2,7,0.29,1,2,0.50,10,34,0.29
Garrison,187885,63,89,0.71,26,56,0.46,59,158,0.37,127,339,0.37,125,286,0.44
Lucas,183560,18,20,0.90,21,45,0.47,48,107,0.45,58,167,0.35,30,81,0.37
Rhodes,196676,2,2,1.00,54,91,0.59,3,11,0.27,0,2,0.00,7,18,0.39
Delaney,196612,20,31,0.65,14,40,0.35,27,66,0.41,37,122,0.30,46,97,0.47
Galindo,197089,1,1,1.00,2,5,0.40,4,8,0.50,6,23,0.26,1,2,0.50
Sparks,202379,0,0,0.00,0,0,0.00,1,2,0.50,1,2,0.50,1,2,0.50
Kohiyama,200306,0,0,0.00,7,12,0.58,3,4,0.75,0,1,0.00,1,2,0.50
Carrick,189532,1,2,0.50,0,1,0.00,0,1,0.00,1,3,0.33,2,4,0.50
Slaughter,200953,13,23,0.57,22,39,0.56,29,68,0.43,30,85,0.35,53,125,0.42
Gleason,187951,4,9,0.44,264,401,0.66,12,25,0.48,1,1,1.00,30,57,0.53
Meyer,200514,0,0,0.00,95,169,0.56,4,18,0.22,0,0,0.00,3,11,0.27
Carlton,188359,44,74,0.59,19,33,0.58,43,102,0.42,79,219,0.36,120,223,0.54
Rodriquez,196815,39,53,0.74,12,22,0.55,36,65,0.55,42,117,0.36,78,145,0.54
Graham,188416,16,22,0.73,12,21,0.57,17,41,0.41,14,45,0.31,54,101,0.53
Baum,187709,17,25,0.68,6,8,0.75,23,47,0.49,14,44,0.32,31,81,0.38
Cleary,183829,6,8,0.75,296,458,0.65,17,35,0.49,16,39,0.41,18,34,0.53
Salvador,194593,1,1,1.00,2,2,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Traylor,204968,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00
Ashley,201312,0,0,0.00,11,22,0.50,0,0,0.00,0,1,0.00,0,1,0.00
Bongiorno,204752,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Blocker,197828,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Carrier,185081,23,34,0.68,47,119,0.39,68,156,0.44,84,242,0.35,104,236,0.44
Costello,191177,17,24,0.71,124,232,0.53,31,74,0.42,16,47,0.34,68,137,0.50
Cummins,193817,3,4,0.75,94,186,0.51,4,9,0.44,5,18,0.28,7,11,0.64
Nelson,185165,24,31,0.77,38,72,0.53,55,132,0.42,96,283,0.34,36,64,0.56
Hennessy,194518,30,37,0.81,9,18,0.50,56,134,0.42,85,267,0.32,66,129,0.51
Bolden,188977,10,12,0.83,25,49,0.51,18,35,0.51,10,36,0.28,32,66,0.48
Hollingsworth,186166,13,14,0.93,10,17,0.59,10,36,0.28,13,47,0.28,19,44,0.43
Hiller,204101,14,21,0.67,1,5,0.20,15,33,0.45,5,13,0.38,44,93,0.47
Gray,197157,1,3,0.33,33,81,0.41,10,16,0.62,8,14,0.57,13,17,0.76
Wynn,185721,22,26,0.85,46,87,0.53,25,64,0.39,55,141,0.39,60,115,0.52
Brower,194276,0,2,0.00,171,314,0.54,28,79,0.35,17,49,0.35,5,13,0.38
Gage,187652,2,3,0.67,163,277,0.59,3,9,0.33,5,15,0.33,14,31,0.45
Eads,200159,41,53,0.77,13,25,0.52,34,85,0.40,35,123,0.28,80,159,0.50
Godinez,188801,26,32,0.81,9,21,0.43,15,52,0.29,34,89,0.38,41,85,0.48
Alonso,201841,19,27,0.70,5,6,0.83,14,43,0.33,22,88,0.25,36,70,0.51
Ford,201630,18,25,0.72,4,9,0.44,16,43,0.37,13,35,0.37,41,91,0.45
Roland,200433,10,15,0.67,5,9,0.56,14,22,0.64,33,79,0.42,7,13,0.54
Bruce,199726,6,8,0.75,123,229,0.54,10,27,0.37,8,19,0.42,31,60,0.52
Fischer,197883,1,1,1.00,12,26,0.46,6,17,0.35,26,57,0.46,0,4,0.00
Reid,205140,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Hedrick,203600,0,0,0.00,2,7,0.29,0,1,0.00,0,0,0.00,1,1,1.00
McMichael,201348,0,1,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
McCall,193397,6,10,0.60,27,70,0.39,38,101,0.38,71,199,0.36,23,38,0.61
Nix,198083,3,6,0.50,91,144,0.63,20,39,0.51,5,20,0.25,9,24,0.38
Novotný,204082,1,5,0.20,265,456,0.58,10,18,0.56,6,27,0.22,17,31,0.55
Williamson,199319,23,31,0.74,13,30,0.43,34,74,0.46,61,186,0.33,52,100,0.52
Zimmerman,190623,28,45,0.62,36,59,0.61,34,75,0.45,112,301,0.37,64,117,0.55
Strong,194747,0,0,0.00,0,0,0.00,0,3,0.00,3,6,0.50,0,1,0.00
Ellis,194660,0,0,0.00,3,3,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Carr,193776,0,0,0.00,46,87,0.53,0,1,0.00,0,1,0.00,4,7,0.57
Gilliam,203929,12,18,0.67,3,9,0.33,9,22,0.41,11,29,0.38,14,30,0.47
Jackson,196967,0,1,0.00,7,16,0.44,4,12,0.33,7,16,0.44,3,13,0.23
Webb,204286,0,0,0.00,33,67,0.49,8,20,0.40,7,28,0.25,1,6,0.17
O`Sullivan,203191,0,0,0.00,2,3,0.67,1,1,1.00,0,0,0.00,0,1,0.00
Hodges,193480,16,21,0.76,38,68,0.56,43,84,0.51,53,130,0.41,52,118,0.44
Sheets,184871,6,8,0.75,190,311,0.61,18,45,0.40,18,42,0.43,19,44,0.43
Sanders,196721,2,2,1.00,127,226,0.56,6,10,0.60,8,13,0.62,3,10,0.30
Brackett,190485,33,43,0.77,23,33,0.70,59,122,0.48,93,211,0.44,52,111,0.47
Keller,185525,71,107,0.66,13,23,0.57,58,160,0.36,32,108,0.30,272,526,0.52
Merchant,191228,6,10,0.60,7,17,0.41,5,14,0.36,9,24,0.38,19,49,0.39
Cepeda,189070,23,36,0.64,16,25,0.64,24,59,0.41,31,97,0.32,77,147,0.52
Santiago,214334,0,0,0.00,62,105,0.59,9,18,0.50,4,9,0.44,3,7,0.43
Crespo,194727,0,2,0.00,53,92,0.58,7,17,0.41,15,39,0.38,5,16,0.31
Adams,191239,4,4,1.00,2,3,0.67,3,9,0.33,3,18,0.17,5,8,0.62
Love,204967,2,3,0.67,2,2,1.00,1,8,0.12,4,13,0.31,2,7,0.29
Gargiulo,187931,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00
Hoyle,190288,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Terry,191668,3,8,0.38,83,170,0.49,46,122,0.38,75,234,0.32,18,38,0.47
Tharp,195689,0,2,0.00,208,400,0.52,16,40,0.40,0,0,0.00,9,15,0.60
Meeks,195101,0,0,0.00,74,167,0.44,3,15,0.20,0,0,0.00,0,5,0.00
Harris,194037,44,57,0.77,43,74,0.58,43,108,0.40,98,293,0.33,74,169,0.44
Gay,194422,18,24,0.75,17,36,0.47,20,70,0.29,64,190,0.34,52,100,0.52
Burch,194107,1,1,1.00,13,34,0.38,11,32,0.34,8,35,0.23,2,7,0.29
Hooper,213998,0,0,0.00,10,22,0.45,1,5,0.20,2,3,0.67,0,0,0.00
Andres,207506,7,8,0.88,7,23,0.30,13,37,0.35,24,82,0.29,9,16,0.56
Perry,200610,0,0,0.00,3,5,0.60,0,1,0.00,0,0,0.00,0,0,0.00
Burns,199710,2,3,0.67,2,5,0.40,4,8,0.50,7,20,0.35,1,10,0.10
White,208146,1,1,1.00,90,155,0.58,1,5,0.20,1,1,1.00,6,20,0.30
Cooke,192489,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Tarver,193934,15,19,0.79,43,83,0.52,27,60,0.45,83,208,0.40,22,44,0.50
Lockett,194646,2,4,0.50,125,254,0.49,14,43,0.33,4,18,0.22,13,34,0.38
Yancey,190310,0,0,0.00,65,111,0.59,3,4,0.75,1,1,1.00,5,14,0.36
Phelps,194787,22,25,0.88,26,52,0.50,36,73,0.49,76,209,0.36,18,33,0.55
Beavers,196263,39,55,0.71,18,37,0.49,44,111,0.40,45,157,0.29,135,309,0.44
Carr,189375,45,73,0.62,10,28,0.36,36,116,0.31,16,65,0.25,169,354,0.48
Sutton,207290,1,4,0.25,6,12,0.50,11,29,0.38,9,29,0.31,3,7,0.43
Pfeffer,201990,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,1,1,1.00
Clausen,192549,3,6,0.50,39,80,0.49,2,13,0.15,4,13,0.31,18,33,0.55
Kennedy,191285,0,0,0.00,14,26,0.54,2,3,0.67,3,6,0.50,0,2,0.00
Young,188765,0,0,0.00,1,3,0.33,4,9,0.44,4,9,0.44,0,1,0.00
Noll,189478,8,9,0.89,75,136,0.55,37,87,0.43,85,195,0.44,7,23,0.30
Harris,187591,0,0,0.00,174,310,0.56,17,39,0.44,12,35,0.34,2,7,0.29
Alderman,191483,1,4,0.25,166,299,0.56,2,7,0.29,0,1,0.00,12,30,0.40
Gillespie,183144,69,80,0.86,14,30,0.47,59,114,0.52,101,251,0.40,114,239,0.48
Sprague,193366,37,63,0.59,11,20,0.55,63,171,0.37,5,12,0.42,145,324,0.45
Pearson,195872,4,5,0.80,110,163,0.67,3,8,0.38,0,1,0.00,15,22,0.68
Curtis,190555,6,12,0.50,33,46,0.72,20,36,0.56,21,82,0.26,15,33,0.45
Hagan,185967,16,25,0.64,9,16,0.56,21,60,0.35,40,116,0.34,40,87,0.46
Coleman,200720,0,0,0.00,21,40,0.53,6,10,0.60,2,11,0.18,0,2,0.00
Starks,199854,12,16,0.75,2,4,0.50,14,39,0.36,8,35,0.23,19,41,0.46
Sellers,201461,0,0,0.00,3,6,0.50,0,3,0.00,0,1,0.00,0,0,0.00
Nicholson,187007,9,9,1.00,64,118,0.54,52,111,0.47,2,7,0.29,25,50,0.50
Taggart,185083,2,5,0.40,193,309,0.62,8,21,0.38,2,5,0.40,14,26,0.54
Golden,193171,7,14,0.50,254,416,0.61,6,13,0.46,5,25,0.20,20,36,0.56
Trammell,189660,32,40,0.80,33,53,0.62,48,107,0.45,114,269,0.42,27,56,0.48
Calkins,186744,65,102,0.64,13,28,0.46,102,206,0.50,4,10,0.40,231,428,0.54
Clements,189328,15,17,0.88,5,8,0.62,13,29,0.45,12,43,0.28,6,14,0.43
Jackson,199721,1,3,0.33,118,202,0.58,3,13,0.23,0,2,0.00,13,24,0.54
Bannon,199441,1,1,1.00,4,6,0.67,8,18,0.44,7,22,0.32,2,8,0.25
Charles,190510,27,39,0.69,6,8,0.75,25,58,0.43,12,40,0.30,79,150,0.53
Rosado,190111,4,8,0.50,11,29,0.38,9,27,0.33,13,38,0.34,11,24,0.46
Briggs,202006,1,1,1.00,2,3,0.67,3,7,0.43,2,11,0.18,0,1,0.00
Clark,193015,6,10,0.60,2,3,0.67,3,12,0.25,1,10,0.10,15,38,0.39
Littleton,192901,8,9,0.89,47,83,0.57,74,149,0.50,85,258,0.33,9,20,0.45
Manning,196880,1,1,1.00,68,125,0.54,16,37,0.43,1,10,0.10,4,15,0.27
Bohme,191665,2,2,1.00,111,193,0.58,7,16,0.44,2,6,0.33,7,15,0.47
Fowler,195815,36,44,0.82,26,59,0.44,42,110,0.38,146,401,0.36,26,53,0.49
Brown,192327,29,49,0.59,13,23,0.57,31,77,0.40,24,105,0.23,102,212,0.48
Jennings,195685,9,15,0.60,10,15,0.67,17,39,0.44,12,49,0.24,22,61,0.36
Page,191322,6,8,0.75,122,218,0.56,21,61,0.34,22,45,0.49,16,32,0.50
Wicker,190971,0,0,0.00,15,25,0.60,7,15,0.47,4,15,0.27,3,5,0.60
Sigurðsson,206770,1,1,1.00,1,2,0.50,5,6,0.83,2,9,0.22,1,6,0.17
Frost,202800,5,9,0.56,7,17,0.41,8,21,0.38,18,66,0.27,3,8,0.38
Moore,211346,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Grimm,195440,1,1,1.00,0,0,0.00,0,0,0.00,0,1,0.00,1,2,0.50
Hearn,190632,19,26,0.73,51,95,0.54,62,118,0.53,155,352,0.44,36,85,0.42
Shimizu,192675,2,3,0.67,101,190,0.53,17,33,0.52,24,53,0.45,11,21,0.52
Chavez,186476,5,11,0.45,281,455,0.62,5,17,0.29,2,3,0.67,29,55,0.53
Flanagan,194366,48,56,0.86,39,71,0.55,65,165,0.39,1,10,0.10,107,199,0.54
Choate,193728,26,37,0.70,16,31,0.52,39,90,0.43,105,292,0.36,51,122,0.42
Zhang,184342,1,1,1.00,55,94,0.59,4,17,0.24,3,9,0.33,3,13,0.23
Ferry,205283,2,2,1.00,0,0,0.00,0,1,0.00,0,0,0.00,1,2,0.50
Brackett,203331,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Rios,199959,15,19,0.79,5,8,0.62,16,38,0.42,11,49,0.22,19,34,0.56
Griffin,198623,1,4,0.25,1,10,0.10,6,14,0.43,4,20,0.20,5,9,0.56
Molina,204067,0,1,0.00,0,2,0.00,0,0,0.00,2,6,0.33,0,0,0.00
Roberts,187949,1,1,1.00,10,21,0.48,4,10,0.40,4,6,0.67,0,2,0.00
Flowers,188509,3,3,1.00,0,0,0.00,0,2,0.00,1,1,1.00,0,2,0.00
Baker,204116,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Chatman,202806,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Swann,185302,0,1,0.00,47,80,0.59,21,43,0.49,53,133,0.40,6,11,0.55
Barnett,194544,0,3,0.00,149,245,0.61,11,15,0.73,3,6,0.50,4,9,0.44
Pedro,204330,0,0,0.00,179,297,0.60,11,27,0.41,12,19,0.63,3,7,0.43
Hubbard,192872,53,66,0.80,45,73,0.62,49,121,0.40,125,379,0.33,60,131,0.46
Danner,194119,74,89,0.83,12,18,0.67,58,159,0.36,7,26,0.27,157,312,0.50
Israel,190517,8,10,0.80,1,3,0.33,4,9,0.44,5,23,0.22,14,29,0.48
Russ,189622,3,3,1.00,1,2,0.50,0,1,0.00,1,6,0.17,0,0,0.00
Schulz,192743,2,2,1.00,13,25,0.52,7,18,0.39,4,22,0.18,1,2,0.50
White,189637,8,12,0.67,75,112,0.67,28,74,0.38,44,140,0.31,20,43,0.47
Talbert,200853,2,2,1.00,61,105,0.58,4,7,0.57,3,6,0.50,4,8,0.50
Gregory,199909,4,4,1.00,2,9,0.22,6,16,0.38,5,22,0.23,3,6,0.50
Pittman,200077,1,4,0.25,2,4,0.50,4,8,0.50,7,19,0.37,6,9,0.67
Romano,201205,1,1,1.00,1,2,0.50,1,2,0.50,3,8,0.38,1,2,0.50
Handy,201982,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Manning,194137,3,3,1.00,91,156,0.58,32,69,0.46,28,92,0.30,16,42,0.38
Bradford,189215,3,3,1.00,112,185,0.61,35,68,0.51,9,26,0.35,9,23,0.39
McKenzie,186135,7,11,0.64,192,387,0.50,17,37,0.46,13,32,0.41,55,101,0.54
Moran,185827,28,37,0.76,18,32,0.56,44,96,0.46,80,243,0.33,29,68,0.43
Moe,183923,40,61,0.66,37,66,0.56,45,134,0.34,49,169,0.29,107,239,0.45
Hall,202959,0,0,0.00,2,5,0.40,0,2,0.00,0,0,0.00,0,0,0.00
Meeks,198113,13,25,0.52,3,8,0.38,12,32,0.38,11,43,0.26,36,66,0.55
Glover,196667,0,0,0.00,41,76,0.54,4,19,0.21,4,17,0.24,2,7,0.29
Brady,192276,3,3,1.00,28,67,0.42,30,70,0.43,34,115,0.30,10,23,0.43
Hawes,191316,9,17,0.53,9,15,0.60,13,46,0.28,15,47,0.32,63,145,0.43
Burge,188989,0,0,0.00,1,1,1.00,2,2,1.00,1,6,0.17,4,10,0.40
Cartwright,201795,0,0,0.00,1,3,0.33,2,4,0.50,2,3,0.67,0,0,0.00
Angelis,194224,7,11,0.64,46,76,0.61,36,106,0.34,83,246,0.34,35,81,0.43
Coleman,196396,3,5,0.60,106,206,0.51,25,49,0.51,5,22,0.23,13,22,0.59
Delaney,193047,0,1,0.00,52,93,0.56,0,0,0.00,0,2,0.00,6,9,0.67
Riggs,202711,16,18,0.89,21,44,0.48,42,121,0.35,38,127,0.30,17,38,0.45
Gifford,189836,33,47,0.70,14,24,0.58,73,179,0.41,49,158,0.31,98,231,0.42
Free,192974,2,2,1.00,77,146,0.53,18,39,0.46,5,25,0.20,5,11,0.45
Shepard,191731,15,18,0.83,46,83,0.55,16,39,0.41,47,143,0.33,36,72,0.50
Daniel,205330,3,6,0.50,2,6,0.33,4,14,0.29,8,16,0.50,6,10,0.60
Church,196453,0,0,0.00,3,9,0.33,0,0,0.00,0,0,0.00,0,1,0.00
Haskins,205113,0,0,0.00,3,5,0.60,1,2,0.50,0,4,0.00,1,1,1.00
Daniels,196348,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Peters,199163,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Mason,186740,11,15,0.73,57,113,0.50,34,89,0.38,91,196,0.46,44,82,0.54
Small,194639,2,5,0.40,222,363,0.61,15,37,0.41,2,2,1.00,6,13,0.46
Sartori,191513,11,17,0.65,165,278,0.59,55,109,0.50,8,25,0.32,33,79,0.42
Denney,185816,41,46,0.89,23,32,0.72,46,128,0.36,2,7,0.29,48,100,0.48
Farmer,186778,85,110,0.77,30,45,0.67,79,184,0.43,107,295,0.36,267,545,0.49
Adams,195543,2,5,0.40,48,109,0.44,34,72,0.47,27,80,0.34,9,18,0.50
Crews,205651,1,2,0.50,16,29,0.55,8,14,0.57,5,13,0.38,3,6,0.50
Aldrich,201769,13,19,0.68,6,7,0.86,10,26,0.38,8,28,0.29,4,13,0.31
Lomidze,218050,1,1,1.00,0,0,0.00,1,4,0.25,1,7,0.14,0,0,0.00
Foster,205127,4,4,1.00,1,1,1.00,1,4,0.25,3,12,0.25,1,4,0.25
Fontana,201044,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Toure,210970,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Hayes,199335,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Moses,183959,12,17,0.71,130,247,0.53,37,99,0.37,71,177,0.40,30,82,0.37
Sweeney,190449,3,4,0.75,208,340,0.61,15,31,0.48,0,1,0.00,6,10,0.60
Karlsson,199786,0,1,0.00,99,177,0.56,5,9,0.56,3,11,0.27,3,7,0.43
Hagen,189601,43,56,0.77,21,33,0.64,37,86,0.43,112,300,0.37,72,143,0.50
Burley,196795,33,45,0.73,20,33,0.61,51,136,0.38,88,255,0.35,110,225,0.49
Charlton,204386,0,0,0.00,16,27,0.59,3,6,0.50,0,1,0.00,0,2,0.00
Hairston,198644,15,17,0.88,14,22,0.64,16,28,0.57,43,134,0.32,3,8,0.38
Duval,196042,2,4,0.50,37,65,0.57,7,28,0.25,9,44,0.20,1,7,0.14
Barlow,194740,2,2,1.00,9,15,0.60,6,13,0.46,18,42,0.43,4,10,0.40
Mutombo,202354,1,1,1.00,0,2,0.00,1,1,1.00,0,2,0.00,1,3,0.33
Paranhos,219126,0,1,0.00,5,10,0.50,0,2,0.00,0,0,0.00,1,1,1.00
Jovanov,218814,0,0,0.00,0,1,0.00,2,3,0.67,2,8,0.25,2,2,1.00
Carbone,205661,0,0,0.00,0,0,0.00,0,1,0.00,1,2,0.50,0,0,0.00
Bright,190604,11,17,0.65,14,30,0.47,12,40,0.30,28,64,0.44,36,71,0.51
Wagner,186658,3,4,0.75,170,285,0.60,20,47,0.43,12,42,0.29,9,20,0.45
Rosen,186828,3,5,0.60,190,340,0.56,27,48,0.56,6,22,0.27,10,18,0.56
Bradley,197216,18,22,0.82,5,18,0.28,21,51,0.41,25,61,0.41,37,76,0.49
Norris,189877,31,39,0.79,24,43,0.56,51,104,0.49,144,391,0.37,37,85,0.44
McLean,189664,0,0,0.00,0,0,0.00,1,3,0.33,0,1,0.00,2,4,0.50
Wharton,188633,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McGee,200730,3,6,0.50,45,83,0.54,23,42,0.55,13,37,0.35,10,24,0.42
Hall,197638,1,1,1.00,32,58,0.55,5,15,0.33,6,10,0.60,1,10,0.10
Comstock,195967,2,2,1.00,6,8,0.75,10,15,0.67,9,26,0.35,4,11,0.36
Woodruff,184672,67,99,0.68,9,25,0.36,66,143,0.46,49,142,0.35,240,452,0.53
Stevenson,188830,0,0,0.00,3,4,0.75,1,1,1.00,0,1,0.00,1,1,1.00
Reed,192596,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gray,190166,7,8,0.88,48,82,0.59,48,96,0.50,78,199,0.39,21,48,0.44
Taft,188862,12,18,0.67,74,119,0.62,19,46,0.41,10,31,0.32,29,68,0.43
Foust,191979,5,5,1.00,214,301,0.71,14,18,0.78,8,25,0.32,7,10,0.70
Hayes,187418,14,17,0.82,45,81,0.56,25,60,0.42,105,295,0.36,18,33,0.55
Libby,190502,24,36,0.67,34,61,0.56,41,96,0.43,101,278,0.36,48,107,0.45
Gannon,183438,7,10,0.70,107,181,0.59,16,40,0.40,25,75,0.33,14,31,0.45
Myrick,196680,22,29,0.76,25,44,0.57,28,80,0.35,27,82,0.33,75,162,0.46
Singletary,196624,6,7,0.86,63,108,0.58,17,33,0.52,16,50,0.32,9,11,0.82
Bryant,190932,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Melton,190397,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Russell,208530,5,8,0.62,44,98,0.45,46,101,0.46,74,186,0.40,15,35,0.43
Braxton,193968,0,1,0.00,211,355,0.59,6,10,0.60,0,0,0.00,4,13,0.31
Repetto,190428,5,18,0.28,97,183,0.53,18,54,0.33,9,33,0.27,62,128,0.48
Cardenas,192628,38,43,0.88,35,58,0.60,45,95,0.47,70,180,0.39,25,57,0.44
Ray,197518,32,37,0.86,26,45,0.58,37,84,0.44,120,331,0.36,64,133,0.48
Shelton,191339,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,1,0.00
Dunham,189144,0,1,0.00,50,83,0.60,9,20,0.45,0,4,0.00,3,7,0.43
Lawrence,198592,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
